mtime,AJ,BW,CF,CM,CQ,CW,CZ,DO,DV,ER,EZ,FM,FO,GJ,HQ,IN,IR,IT,JL,JQ,JY,NP,NT,OQ,PT,PY,RW,SU,TX,TY
2021-11-03T05:10,18061,21363,20842,18244,19859,19046,19252,19651,17675,21787,18171,16629,22181,15268,19811,19101,19009,18359,15375,21307,21569,19176,21449,18741,18881,18377,20415,19421,19292,17577
2021-11-03T05:15,20590,19498,20622,20670,20513,17465,17867,20689,17679,18542,21738,19379,20381,19207,19772,20544,21049,18976,21020,17790,18558,19309,19677,20532,18260,17119,21084,19668,18975,18415
2021-11-03T05:20,18392,18699,18530,16704,19653,16687,20643,18429,21192,21317,23078,16999,21050,21714,18130,18891,19812,18076,16904,16250,18963,19617,20559,20688,18965,17880,21067,19530,19650,20382
2021-11-03T05:25,19009,20157,20793,20022,20263,21653,19814,18357,19929,19967,18461,19823,18886,23441,17901,21804,21740,19809,19505,19543,19072,21053,19299,18426,17325,17464,19367,20257,17841,20747
2021-11-03T05:30,21429,16669,18451,19967,16741,19371,18954,21485,18352,20704,17227,19459,21616,18322,19771,20261,20175,18644,20119,18890,17666,18159,20344,22440,19493,22931,20273,20981,19394,20006
2021-11-03T05:35,19594,17650,19485,21965,19953,20554,19190,18331,20690,16101,18626,16184,21317,15459,20746,19334,19960,19542,21099,21686,18947,21203,20453,18785,21695,21274,22485,20677,20812,19882
2021-11-03T05:40,19404,18623,19696,19734,18334,20518,20584,16325,18453,15322,20267,19555,17907,20269,17450,19696,17389,19314,20189,18256,19649,17164,20701,17838,19302,18259,20778,18502,15339,19243
2021-11-03T05:45,19409,17978,17097,20337,19999,19002,17610,18373,22380,20959,21698,18712,17612,19132,19530,16942,19539,19282,19845,19179,16205,19734,16407,21093,17323,20469,20350,16340,19129,20589
2021-11-03T05:50,18881,18058,20668,19914,19807,23081,20147,20832,20909,18262,19178,17616,19988,17060,19965,17040,19046,19229,19296,21726,18829,20010,19001,19423,20149,22432,19270,19951,21251,21435
2021-11-03T05:55,23012,20539,15231,19271,19303,17304,20074,16879,18141,22455,18014,20691,18594,21021,20739,18756,18855,17742,18576,23340,21141,18040,20975,20488,19741,21407,17974,20787,17931,22140
2021-11-03T06:00,21807,21204,20949,19337,21930,19212,21910,19601,19440,22445,0,21856,18417,19618,20777,18725,19772,23065,20635,19482,19433,16767,17859,22528,18724,19792,21927,20431,19688,19222
2021-11-03T06:05,17386,18952,17384,19512,18764,18686,18271,18846,19053,20119,21518,17127,21376,19806,17139,18366,18589,19307,19053,15998,19123,20246,19357,19638,19549,19292,19251,21130,20043,20734
2021-11-03T06:10,16971,17843,16679,19227,18501,20211,20921,20854,22214,20131,0,21701,17285,21158,15968,17947,19190,18604,17833,19453,20009,18981,20289,20499,18967,19566,20212,20311,19792,20112
2021-11-03T06:15,18095,20446,18762,21485,18553,19783,20004,21367,18183,20278,17990,18188,17581,19600,19043,17154,19598,19989,17998,20258,21246,21610,17947,20960,20018,16986,20193,16896,17580,18781
2021-11-03T06:20,18024,15960,19211,21436,18690,17701,20586,18808,22222,19494,20536,18816,16585,18210,20332,20278,22917,18738,19642,17881,19720,16643,19289,23530,20236,16946,22016,20593,18276,18284
2021-11-03T06:25,18259,18233,18617,17772,18920,19601,20365,17600,19517,18084,20157,20864,19756,17555,21031,19360,20638,19355,18366,20405,18616,21991,20685,18029,19310,20183,19122,19629,17069,18662
2021-11-03T06:30,21138,20821,22754,22421,19741,18451,17572,16474,19639,19980,19034,22034,19030,21795,16931,21221,20623,20955,21412,19207,21408,21087,18911,21259,18515,18770,19498,18440,19015,19230
2021-11-03T06:35,20556,20934,18975,19329,21392,18699,21096,18554,20737,22138,21785,18964,21721,23046,21443,22219,19544,18706,19868,17492,18331,21356,21524,18669,20952,23597,15567,19067,21463,21142
2021-11-03T06:40,17851,21686,19810,18862,19013,22838,19740,19679,18707,18372,19934,20115,19659,22148,0,19013,20444,20480,16923,19446,20359,17648,18960,18361,17759,21918,17568,19157,17879,19346
2021-11-03T06:45,19087,20924,17369,20130,17193,20160,21077,18090,18831,20527,21592,18975,21247,20312,15704,19691,17347,16852,20559,20826,0,18325,21377,16271,19119,18215,17861,20077,21129,18950
2021-11-03T06:50,20554,22063,18441,19634,20110,19343,21258,17919,20045,17690,21981,19179,19861,22407,19419,19138,17934,18588,19914,0,19952,19169,19722,18820,19720,21870,18689,22783,21212,16447
2021-11-03T06:55,20249,18365,20666,18249,20144,19467,19397,18634,17544,21726,18922,18921,18447,0,19912,19708,17605,20442,20394,20257,18717,16995,18417,18063,20301,19580,18391,18957,18396,16966
2021-11-03T07:00,20294,19905,20264,18048,18534,17812,19419,22057,22319,20965,17291,18393,18382,20073,19131,21532,18113,18892,19910,21076,18966,20554,20337,17436,19121,20159,20302,19144,21224,21152
2021-11-03T07:05,20577,17563,19189,19507,19213,22978,19285,21285,21743,19606,21099,20155,21313,20107,16943,19941,18138,17775,20831,19528,19234,19120,17027,22550,16115,19878,21309,17910,20032,18411
2021-11-03T07:10,17875,22252,19586,18564,19670,20688,20539,18546,20504,19378,20949,19328,21154,17087,17559,20296,18579,16710,17501,0,19422,18658,18351,19801,20791,20401,20190,18320,20173,19645
2021-11-03T07:15,20595,20386,18636,18522,18919,18153,19867,20383,16101,21175,18065,20406,20831,19530,16807,16965,20500,19455,17527,17122,18532,19109,18622,20008,20034,18893,19216,22943,19015,20126
2021-11-03T07:20,17996,20148,20904,19719,17542,19483,18312,18813,17346,18958,0,19733,19197,20206,21147,19786,19898,18277,20395,19975,20098,20244,17619,17802,17561,17545,21322,18122,20481,21821
2021-11-03T07:25,18774,21031,22017,19678,19865,20218,16661,16018,16465,19482,18816,15221,17765,16056,22513,21834,19295,20729,20034,21711,18075,20425,20461,18501,19447,20141,18347,18401,21572,18067
2021-11-03T07:30,20835,21519,18238,21561,20944,18809,21187,21002,17548,18309,21212,19433,21254,16970,20261,19321,18065,19305,18164,18992,17130,18044,18589,17079,18203,19606,19641,18473,18468,18781
2021-11-03T07:35,18682,18462,17282,21469,23266,18863,21487,20832,22425,19826,20540,17541,18243,17759,20837,18469,20957,21272,17477,21673,17668,0,18836,20205,19074,19002,18919,18730,20041,19214
2021-11-03T07:40,17412,18730,14950,20114,20303,17822,18745,20304,18086,21880,18203,21072,18172,19899,19146,19444,16248,21180,18869,19269,18965,18207,20495,20180,19208,21988,20217,18748,18951,20405
2021-11-03T07:45,19886,20231,17751,18649,20598,20397,19815,21461,20206,20778,17637,20074,17402,21283,19062,16481,18357,18642,16064,19756,17153,17642,15705,18385,17736,21174,17833,21736,22392,19265
2021-11-03T07:50,19275,17952,19920,20739,21718,21276,18725,20192,20081,18776,20869,18416,20647,20465,22898,21529,18160,20809,19241,19957,18702,19159,21092,20954,18770,17388,21519,14863,19573,17799
2021-11-03T07:55,17325,20329,20330,21782,19469,17315,20893,18872,17960,21924,19653,0,18956,17975,21425,18448,17956,20504,19814,21196,20133,20965,18801,18280,17940,16475,17218,19608,22853,17913
2021-11-03T08:00,20335,18925,16492,19492,20708,17958,20231,23473,17737,22762,19797,18771,20621,20120,19119,20251,20327,15533,18861,18989,20530,19962,18616,20000,17878,20684,20094,22772,17981,21420
2021-11-03T08:05,19611,16858,18837,16582,22153,16881,18365,22218,19326,17668,20302,17094,18231,17333,19872,16784,21318,18597,19857,18917,15091,19446,19464,18987,19803,18667,20619,18215,18250,19549
2021-11-03T08:10,18604,20598,18802,15191,19651,19939,22707,19929,19513,19050,20969,21043,18329,18603,18767,16632,16583,22391,18555,17033,20443,19597,18079,20273,19219,21028,17279,20683,18433,19605
2021-11-03T08:15,19595,18592,23064,19941,16478,21146,18615,17349,19246,18403,17716,20241,21157,21303,20197,18364,20590,18025,20571,20808,21376,20917,21949,16659,19324,17285,19733,17415,18259,18873
2021-11-03T08:20,20216,20632,19165,20881,20982,20338,21392,20437,18387,21329,18700,18643,18949,22289,20708,18559,19741,19697,0,18061,19258,19334,22387,17000,22783,16954,18484,15175,20033,20568
2021-11-03T08:25,19906,21412,19925,16876,22399,21565,18874,19777,19728,22246,18183,14751,19912,20227,23597,21021,19051,17148,18680,18362,0,15220,19644,16681,19071,17487,16866,19801,21239,19786
2021-11-03T08:30,19420,19653,17989,18896,19421,19674,18039,17362,16401,21102,17058,20659,23290,20407,21355,19428,19670,17792,20720,17210,18158,18044,20130,21324,16625,18719,20001,18077,19251,17925
2021-11-03T08:35,19011,22967,19568,20678,19801,21572,22351,22431,20100,15201,19283,20084,19537,18844,19913,17560,17681,16717,16531,18384,22249,20411,20227,20371,22440,19470,19108,20592,18911,20967
2021-11-03T08:40,19631,18961,21783,20555,18069,21508,18786,19814,19525,18539,20126,22848,19109,22441,19208,20291,19660,21769,20214,18918,20588,16673,19606,18839,19096,19477,20875,20403,18033,21415
2021-11-03T08:45,21736,17804,20061,20573,17653,17778,22737,19436,19750,18257,20054,19630,18179,18133,18502,19293,21535,20441,18224,20885,17253,21235,18928,20562,17603,20026,18540,18694,16985,16285
2021-11-03T08:50,21156,18887,19631,19812,19271,19945,19532,19263,18404,18980,19417,21900,19944,18457,16512,18702,18992,18738,22168,21029,17060,19725,20352,22567,16983,22204,17856,20630,19921,19945
2021-11-03T08:55,20203,22482,19773,20842,19814,20027,17589,19032,22048,20433,18988,18347,19964,19070,18967,19178,22181,19895,18579,18156,18113,18729,19026,20616,19277,19365,21046,19287,19307,19359
2021-11-03T09:00,20674,17635,20897,20743,17758,19453,17671,18677,18700,0,18777,17231,19190,19922,17415,19691,18318,19007,19366,20370,18674,19311,21943,20875,19380,17335,20499,19162,17876,15985
2021-11-03T09:05,21375,19901,19220,24573,18191,19880,19769,18134,21045,19017,19697,18729,20281,20453,19511,21251,18100,22311,22499,20138,19667,19999,20704,17599,20607,21546,20039,19435,15644,20686
2021-11-03T09:10,19818,21503,18505,19509,21037,20421,21167,18659,16976,19780,16086,21222,21374,20222,22242,19238,18445,18657,18885,19099,18392,20557,19178,19336,18329,19009,20580,21964,20203,19694
2021-11-03T09:15,20080,18564,21017,19950,20285,19338,20230,21907,17603,19778,17991,20404,16997,0,20222,17243,17419,21038,18975,21567,17099,16485,17319,20502,23157,20195,19206,21908,18469,17098
2021-11-03T09:20,20480,21211,19354,19327,19843,19013,21263,16414,22147,19283,18470,18630,17765,17791,19609,20677,17729,20097,16839,21479,19565,20139,21373,20592,19752,17749,19828,19751,17734,18221
2021-11-03T09:25,21394,19293,18058,18889,21248,19111,18577,18996,19934,18606,20015,18422,18567,19295,19382,23325,20147,16604,18918,16779,19132,20817,18945,18304,17841,20020,17960,19408,19163,20459
2021-11-03T09:30,19553,20134,20271,19662,18784,17930,17686,17667,19499,18442,17350,20018,17947,20706,19958,15850,20881,22009,20680,19775,21637,17742,17205,17250,18683,15120,23164,16204,16505,16742
2021-11-03T09:35,19783,16265,19756,21706,17649,18028,19029,18988,20383,17622,20700,17530,20078,17190,20181,19447,17861,18679,20945,20356,16172,19158,20763,19945,21898,19570,17361,18609,21452,22046
2021-11-03T09:40,17194,19478,17517,20455,18839,21542,17275,18975,18387,16737,19416,20933,21406,20650,18860,20048,19104,19763,22564,20940,18467,17709,21008,18809,19341,19959,17747,18026,19084,18896
2021-11-03T09:45,18325,19376,19224,17551,21830,17448,16497,18925,20527,19157,18042,17857,19044,18484,21654,18813,19470,18805,18006,21904,17857,17489,18719,20253,19901,21431,19078,19710,19744,19172
2021-11-03T09:50,19918,17257,20620,20259,18358,19993,20773,20096,18100,18301,23211,19903,19083,17544,20576,18987,22404,19872,20096,19483,19459,21313,21529,18712,15743,17800,20587,16773,18867,18140
2021-11-03T09:55,19599,17956,19798,18719,19277,21567,15707,21347,16413,21362,21308,17281,22320,21218,16032,21713,17806,18980,20408,20633,20265,19148,19079,18996,20935,20396,17022,17039,21876,19681
2021-11-03T10:00,19694,18013,19425,19713,18647,19516,17790,20114,16743,20329,18437,22033,17715,20406,19905,18346,19311,18006,20204,20921,20889,22082,19022,17100,19763,17688,17540,20664,21185,20049
2021-11-03T10:05,21540,19973,18545,19676,19576,18476,19608,19653,19149,18965,19628,17470,20405,20830,20108,20387,19624,16653,17168,21191,17483,17369,18673,16308,22409,17708,19855,21917,19103,17740
2021-11-03T10:10,20426,19099,19251,19195,17457,19984,17944,20451,21068,16920,22233,19974,22293,18741,17493,18207,19021,21713,18968,19259,17346,21353,19650,23319,19987,20770,20880,18981,19510,18646
2021-11-03T10:15,19479,19823,17854,18590,18094,20643,19343,18299,18992,17007,22628,17847,21392,21155,18385,18618,20025,18988,22022,20195,19709,20774,22671,20390,21894,19327,17892,20935,20376,21364
2021-11-03T10:20,17821,20624,17157,17510,17870,19110,19827,19974,19767,18775,19856,17755,0,18770,21503,19063,17663,18757,19820,20020,20910,19481,20811,20310,16238,17892,18772,20863,19926,20516
2021-11-03T10:25,22795,22097,18108,19751,18984,17245,17509,20110,20253,20938,17896,21526,18971,17108,19850,18639,19691,19193,20304,20499,20169,19595,19745,19949,20715,20823,20494,20417,17642,21335
2021-11-03T10:30,18474,19001,20860,20730,19161,19369,19194,17219,19231,19366,20089,21967,20722,18740,19356,17947,19970,15949,19403,19521,19879,19574,16391,20826,16939,20385,20792,19370,20932,20304
2021-11-03T10:35,19934,22539,17841,21212,20052,21919,20987,19442,20085,17576,20311,18799,21109,18293,21553,17098,21311,17160,22626,17843,22796,19103,19107,18461,19408,19787,18921,20253,19222,18652
2021-11-03T10:40,18933,18160,19290,19452,18852,19725,18305,20456,20360,19352,20493,21919,20288,19873,19651,18510,21235,19791,19614,20476,18995,23878,19709,21749,21043,17704,17685,24282,0,18853
2021-11-03T10:45,19305,20382,20710,20451,18830,18480,19629,20047,20353,19793,16796,23548,21427,20065,17709,16263,18314,20601,21179,19300,20338,16218,18476,18758,18430,19548,20389,19467,20265,18084
2021-11-03T10:50,19499,19521,17047,19632,19676,19516,17196,18526,19935,18125,19481,22848,18904,18303,15824,20074,19616,20975,19737,20507,18789,17418,0,18954,22075,0,18621,18203,20380,19874
2021-11-03T10:55,20370,17371,18387,19640,17711,20019,17194,18977,19973,21797,18681,19243,17784,16940,19262,20795,21576,18832,16121,16562,18719,16762,17451,16376,18667,20654,18585,21284,19184,19469
2021-11-03T11:00,20719,18010,22580,20880,20099,19846,21243,20095,19378,20263,19636,18291,17434,18138,17839,20579,19461,18581,17796,19200,18508,20008,20118,21354,19202,19149,20726,20418,18795,20880
2021-11-03T11:05,17604,20179,19083,19045,19615,19531,19643,20480,21216,19474,19739,19656,18099,21794,18825,16707,20027,18035,21963,21240,17347,18584,18508,20401,19981,21834,19225,15214,20890,18216
2021-11-03T11:10,20733,15905,22121,20723,16437,21027,20564,19782,20644,19160,22478,20245,16822,19209,0,19464,22411,19752,18276,21690,18584,19421,22956,15842,19841,13908,18603,19698,18565,19658
2021-11-03T11:15,18406,19793,20217,19996,17824,21968,18156,19282,19608,22332,20171,18064,18970,19677,19282,22385,21201,20173,17846,17817,20731,20320,19175,19614,19593,19876,17342,18189,18776,19172
2021-11-03T11:20,20910,18531,22049,18000,19065,21071,16262,20980,20162,16099,19862,19280,18804,21550,19702,18818,18433,16789,19097,21107,0,21208,22132,18173,18089,20769,19190,20062,18261,21846
2021-11-03T11:25,19220,20022,22932,18751,16932,21467,20014,17720,17483,19735,19797,19211,18176,19598,19945,21463,17982,19523,19637,14690,17208,19247,21709,19608,21810,21534,20402,20491,20465,19167
2021-11-03T11:30,16403,17727,20274,18811,18067,17587,20441,17261,21080,18053,19241,16618,18784,21161,21154,16661,20321,23341,19313,17843,19122,19731,21669,19380,21015,19239,20711,19119,21349,18876
2021-11-03T11:35,19786,19700,17299,17876,21500,19888,20525,18861,18026,18652,17175,20316,19970,18680,17315,22125,20775,22297,16821,19569,17172,22495,19603,19759,19008,21330,18785,21621,18247,20309
2021-11-03T11:40,19509,18658,19371,19703,17675,20021,19339,18487,18411,17801,18386,17261,19248,21276,20807,19243,18192,18456,18731,21435,20983,21315,18196,16522,19766,17942,19563,19752,19207,20381
2021-11-03T11:45,18966,18576,21529,18737,19726,19749,21893,20803,20531,18893,17264,21043,21587,21294,21444,19991,21386,19496,19055,19440,19434,20118,21323,19367,22306,17626,15161,20430,21239,18485
2021-11-03T11:50,20500,19546,22586,18153,21627,18677,19628,17675,18782,19670,18475,21346,20964,21641,19554,17322,20337,18619,20651,20481,16635,21732,18414,20639,21085,20681,16648,21477,19019,18012
2021-11-03T11:55,23124,19383,19053,15307,18762,17340,18869,20722,17937,19628,18730,17516,19639,19370,16479,17789,19414,22443,20264,18005,18747,21099,19617,20260,18550,17807,19679,19382,19024,20750
2021-11-03T12:00,18146,21601,20173,20318,18842,19650,19463,21644,18216,17171,19109,20796,20535,18880,22814,19445,20017,22734,17977,18989,20965,19715,19417,19678,21865,20566,19667,21163,19084,18218
2021-11-03T12:05,17600,20224,24051,23482,20813,19687,20512,19887,20503,19987,19612,19830,18875,19068,20311,18919,21922,20807,17894,20194,20562,17668,18241,15916,18276,21202,19439,17464,19527,18611
2021-11-03T12:10,18938,19191,17209,17965,19110,19474,20796,18239,16448,20127,17515,21717,20392,18627,20448,17362,21302,22499,20635,20504,21264,19695,19150,21292,20779,16613,17996,21101,19666,18781
2021-11-03T12:15,21150,16392,18378,18455,19399,18366,22210,20567,20959,20223,21636,20445,0,16480,21516,20475,20642,20977,19283,20008,19241,19037,20373,17762,21556,21131,18926,18330,16668,19474
2021-11-03T12:20,17906,18835,17412,18163,16927,17630,20106,19475,19054,19759,18258,19490,20428,20215,17180,15699,20504,16301,19063,17098,20235,18600,20933,18559,19120,17828,17436,21933,22508,21549
2021-11-03T12:25,20205,19404,19648,18940,20694,19212,18573,16327,20598,20568,19193,16091,18041,19104,22769,17113,18641,20124,16914,20437,19260,21579,17286,22019,20147,19653,21310,20788,15544,18066
2021-11-03T12:30,19340,18567,20117,20289,21386,21578,18775,19901,17636,22346,17543,23402,17619,17361,19972,18292,21765,18265,21925,20334,18543,17846,16557,21805,16696,17915,18844,23000,15711,19331
2021-11-03T12:35,18996,21751,19463,19604,20384,22842,23056,20017,20283,16754,18705,21472,16190,18851,20731,21699,0,17230,16870,19645,20602,19928,18008,18781,19230,22666,20298,17471,20405,19605
2021-11-03T12:40,19479,20104,19075,19004,18447,20026,20664,18766,20913,19724,19794,19394,18221,16948,18363,20771,21545,20518,21996,18862,22006,20270,17031,20038,21696,17195,17011,19430,20260,18391
2021-11-03T12:45,17204,18093,20018,21476,19012,16165,16924,21149,16841,19149,20262,21966,20340,18731,20874,21359,22570,20486,18740,19045,21442,21313,18465,19654,18437,20590,18986,20216,16029,20261
